tweet_id,user_id,tweet_text,followers_count,following_count,tweet_count,listed_count,hashtags,mentions,user_description,retweet_count,reply_count,like_count,quote_count,created_at,label
1.54E+18,9.47E+17,"#PMSLetsRide 
$RikD32

I want to give a huge shahtaht to you guys for giving me great laughs and entertainment everyday to get through the bad/ugly in life. I also want to let @FaZeJev know he’s an amazing human who inspires so many young people and provides them a daily escape❤️ https://t.co/gGkquemX7o",1,40,45,0,1,1,Sports stooge/Cardinals n Rams Diehard,0,0,0,0,2022-06-14 20:13:45+00:00,0
1.54E+18,1.50E+18,You Love Romance is Boring,91,0,2785,0,0,0,"You Love *blank* 
. . .
Post Every Hour 
. . .
DM suggestions!",0,0,0,0,2022-06-16 19:44:15+00:00,0
1.54E+18,1.39E+18,"Used to hate these during my worst times but 

Left is sad , no period , hair loss , dizzy 24/7 , no friends , social reject 

Right is fatter yes but full set of hair , less depressed , friends , period back food freedom and less bad thoughts about myself and food :) https://t.co/NPwSpDlelE",285,279,4404,1,0,0,endless pain and suffering,0,1,8,0,2022-06-17 16:05:01+00:00,0
1.54E+18,3145971227,"you’re struggling, I’m struggling. we’re all fucking struggling. mentally, physically, financially, whatever it may be. instead of ripping each other apart over petty shit we should be helping each other out. we’re supposed to be a community god damnit",245,126,10131,1,0,0,Happily Slow ⚔️ Team Solo Dolo/ ♒️,9,1,20,0,2022-06-13 18:59:50+00:00,0
1.54E+18,1.50E+18,"Details 

Also! For some reason the perfume and the body model had missing meshes (tail for the outfit, atomizer accessory for the perfume). I've looked for them over 3 hours (not kidding) and still couldn't find them, so I added the reference image here, https://t.co/4Q6e56OXND",2005,0,377,5,0,0,,0,1,13,0,2022-06-19 18:24:18+00:00,0
1.54E+18,1.24E+18,"I dont want money, i need talking time and good sex, as sex help to lower ur stress and blood pressure 😊 tambah2 kalau dpt having sex dkt hutan 😜#outdoorsex #spoilbaby #dsgirl #awektudung #privacy #justforfun #fwb #malaysia https://t.co/pbFfw8NU93",2925,76,49,3,1,0,Malay | DS | KL | Satyromaniac | I love Sex Adventure | Outdoor Sex | Uniform Sex | Thrill Sex | Good Looking | 175cm | Entrepreneur & Stable Career 😎,308,26,2143,10,2022-06-18 23:29:02+00:00,0
1.54E+18,1.50E+18,btw enough of us being sad JHOPE IS COMING BACK WITH A NEW ALBUM SHORTLY HELLOOOOO?? HES GONNA PERFORM ALL THE NEW SONGS AT HOBIPALOOZAAAAA,337,409,4019,0,0,0,« even all the scars from your mistakes make up your constellation »,9,0,37,0,2022-06-14 20:11:28+00:00,0
1.54E+18,9.66E+17,"Very sad, but it's strangely nice to have a friend suddenly die while they're happy and not depressed to the point of suicide. That's all anyone can ask for in the end. The first time I've really experienced a loss that wasn't self-inflicted? Love you forever Darrell Beveridge",1106,869,5735,6,0,0,replaced founding vocalist Michael Crafter of veteran Australian metalcore band Confession in June 2022,6,3,160,1,2022-06-16 08:57:39+00:00,0
1.54E+18,1.53E+18,I wish I could take back some moments with people because they didn't deserve that part of me😩😒.,23011,194,303,27,0,0,ᖇᗴᒪᗩTᗩᗷᒪᗴ,811,102,4268,41,2022-06-17 16:02:00+00:00,0
1.54E+18,1.35E+18,"This is the thing I feel now...I said in the past that.. I'll keep support her until the end as I promised...But then...It seems like this is the end. I am really losing my line on her...
At the same time....Feels like I just want back on the void of emptiness again... https://t.co/9nGQrGbns1",7,6,96,0,0,0,"Just @Cluttercloud069's sub account and rant about life...Similar to @Rikkuchan_neru2
Also NSFW retweets",0,0,0,0,2022-06-15 19:16:28+00:00,0
1.54E+18,1.49E+18,"🐻💭

-‘i can’t see anything, why is that? ㅋㅋ’
-‘(sticker)’
-‘I didn’t hit my phone’
-‘take off the protective film, so it looks good!
-‘i am not going to use a protective film anymore!’
-‘I’m going to use it until i scream’
-‘it’s totally fine ㅎㅎ’",7408,5,385,74,0,0,💭 updates of EXO | EXO once said…,205,0,754,44,2022-06-13 14:39:31+00:00,0
1.54E+18,8.17E+17,"Quick reminder that this is only for June!

And since we're almost at the end of it, I thought I boost this 😳
I also will add pride flags if you want me to!💖 https://t.co/DAbJkIR9Sl",377,442,4088,3,0,0,"Digital artist | Art Trades: Yes!! | she/her | adult |🦑 sfw Art about Splatoon, Pokemon, Ocs and more! | @Disteluria ,, check her out!!🍏 | pfp by @dawnable030",6,0,8,0,2022-06-19 16:28:23+00:00,0
1.54E+18,1.44E+18,1 Thread - There are NO Braggs. Bragg critical analysis pioneered by Bragg exclusionary radical feminists has exposed that Braggs were a patriarchal fiction designed to keep women in their place. The rise of the Bragg cult is intertwined with dark plots from British intelligence. https://t.co/vBSUHLoxjp,182,103,1615,1,0,0,🏴󠁧󠁢󠁷󠁬󠁳󠁿🦖🦖🌹 Bragg Critical,13,5,52,5,2022-06-18 13:08:05+00:00,0
1.54E+18,1.31E+18,Not having that one person you can talk to everyday about anything and everything is boring and tiring,2504,2505,11318,2,0,0,"Proudly Ijaw
|Chemical Engr
|Events Decorator| Photographer in training 📸

Most of my Tweets are purely cruise 😪😌",2,3,6,0,2022-06-18 18:43:17+00:00,1
1.54E+18,95461379,"It is best to fight and win. Fighting and losing is better than doing nothing, by far. That way, you can live with yourself. It's now or never, people. Face the facts. We have to fight, no one is going to save us, it's up to you and me.",128,134,1552,0,0,0,"Writer, cyclist, environmentalist, lover of art and music. Contact me through my blog. Send me a message. We must organize as one voice.",0,0,1,0,2022-06-16 22:04:08+00:00,0
1.54E+18,7.37E+17,"My tweets are not a cry for help, they are a cry for attention. Have a seat. https://t.co/9aBxn6CkkL",1266,823,35884,5,0,0,We'll get along fine once you accept that you're here purely for my amusement,0,0,40,0,2022-06-18 03:56:44+00:00,1
1.54E+18,1.51E+18,hyunlix painting a scenery with their imagination while listening to sad romantic songs https://t.co/oVrlPToly9,703,647,1986,2,0,0,phd in hyunlixology,11,0,53,0,2022-06-16 15:57:31+00:00,0
1.54E+18,1.20E+18,im genuinely gonna kms https://t.co/xcWsSzOOs8,431,317,9881,0,0,0,im not puerto rican anymore im grown,305,6,1069,44,2022-06-18 02:25:40+00:00,0
1.54E+18,1.48E+18,"Hey @AlexCattoni , I've had this idea cultivating for online writing for a long time. Always hesitant. Just felt like 'fuck it' tonight and typed in copywriting on YouTube and came across your channel. Great production and good insight! Feeling more inspired to start building.",5,54,86,2,0,1,"Writer ✒️ Full-time EMT & Paramedic student ⚕️ Father 🤍 
Practicing the art of vulnerability and speaking my Truest Truth ❤️‍🔥",0,1,0,0,2022-06-18 02:08:58+00:00,0
1.54E+18,1.04E+18,"Reply 🤡 I'll give number

1: Cringe 
2: Sad
3: Happy
4: Rude
5: Stunning 
6: Funny
7: Cute
8: Weird
9: Pretty
10: Bad
11: Friendly 
12: Flirty
13: Romantic
14: Arrogant
15: Depressed",3098,763,89156,0,0,0,"Nanna, Mahesh babu 👀 na rendu kallu ❤💫 | Sired to @paulwesley 🧛‍♂️| #TDPTwitter | B+🩸",0,25,0,3,2022-06-19 14:32:27+00:00,0
1.54E+18,1.40E+18,"In light of the egregious and ongoing human rights violations taking place in #Tigray, the #EUCouncil should establish the necessary frameworks to prohibit any funds the Ethiopian govt may use to continue the suffering of the #Tigray|an people #TigrayGenocide @IrishRepCoE",4271,3882,88655,0,1,1,#TigrayGenocide,84,0,33,0,2022-06-19 18:24:53+00:00,0
1.54E+18,220189532,Lil Kayla will always make me feel better😂😭,1098,148,29503,2,0,0,CSULB Alumni | ⁶𓅓,2,0,2,0,2022-06-18 03:22:38+00:00,0
1.54E+18,1.52E+18,"The village was actually located on Saboga island and Drake was sitting in front of a billiards place which translates to ""Sabogan pool"", and if you know what happened to Rupert's tribe next season, also named Saboga, you know this hilariously dark foreshadowing. #Survivor https://t.co/O3OlYZyiAm",198,864,523,0,1,0,"Unfiltered #Survivor and #TheAmazingRace commentary from admin IAmNothing712 of Survivor Wiki.
🇵🇭 he/him",2,0,23,0,2022-06-19 01:32:21+00:00,0
1.54E+18,1.34E+18,"Sojeong: ""Seri has lots of emotional scenes with lots of shocking &amp; tearful acting. I listened to sad songs to immerse myself. After I texting the director the day before, he replied ""How long have you been an idol, you can do well"" giving me courage""

#MYCHILLINGROOMMATEPREMIERE https://t.co/WVWCJOVZcZ",22598,11,7832,277,1,0,"Updates & Translations for #소원 #예린 #은하 #유주 #신비 #엄지
@GFRDofficial @konnect_YUJU @VIVIZ_official @YERIN_OFFICIAL_ Buddy Na.V LUVU
🤍💙💜
Switch on Notifications🔔",703,29,1469,45,2022-06-13 08:38:26+00:00,0
1.54E+18,1.43E+18,"A reason why I'm so triggered by any support of Assad is, besides ofc my emotional attachment to the Arab Spring for obvious reasons(yknow, being Egyptian &amp; Arab), growing up during it meant seeing everything on TV &amp; so I literally grew up for years constantly seeing videos of",1451,720,9150,2,0,0,"Aesthetics, Art, Books, and Politics I guess | Learning 🇩🇪| Atheist | He/Him",83,8,731,4,2022-06-14 19:28:32+00:00,0
1.54E+18,1.50E+18,"@kevin_hamilton8 Candice, I really like you, but.......YOU need TO attack! Stop paaying ""soft ball""! We will never believe you have our best interests at heart if you do not go after them! HOLY F YOU HAVE THEM down! kick them in the ""no balls"" zone",1738,3795,23782,4,0,1,Canadian Patriot! Animal lover FREEDOM Retired Mental Health Professional rider /trainer,0,0,1,0,2022-06-17 03:28:04+00:00,0
1.54E+18,3235680188,"“Tequila makes people crazy or cry”

Well tequila makes me horny, so where that play in the books????",370,271,18398,0,0,0,,2,0,4,1,2022-06-18 07:06:26+00:00,0
1.54E+18,9.69E+17,"Can I please be able to lie down in bed without my stomach screaming at me, please and thank you? 😭 I just wanna sleep.",220,134,9580,0,0,0,Just some girl who plays video games.,0,0,1,0,2022-06-14 10:29:17+00:00,0
1.54E+18,500704345,"In the Body and Blood of Christ, we find his presence, his life given for each of us. He not only gives us help to go forward, but he gives us himself: he enters into our affairs, he visits us when we are lonely, giving us back a sense of enthusiasm. #CorpusChristi",18964303,8,4168,24102,1,0,Welcome to the official Twitter page of His Holiness Pope Francis,1633,300,9624,49,2022-06-19 10:30:00+00:00,0
1.54E+18,1.49E+18,"please respond @DG_NTA 
due to anxiety and pressure not even able to focus on studies 
#JUSTICEforNEETUG",5,11,134,0,1,1,,76,0,13,1,2022-06-19 03:57:51+00:00,0
1.54E+18,1.51E+18,"Me- please help me sir, I fall in love so easily, I don't know wat to do

Therapist- you need to put off your mind from it and you will see you can do it

Me- thank you my love

Therapist: https://t.co/cVG8YVmcs7",3090,2179,6278,1,0,0,Lover of wizkid music🥰🥰/ Arsenal❤️/ I Talk football and Music😌😌😌.. Content creator 🤝🤝,15,3,20,0,2022-06-19 16:16:05+00:00,0
1.54E+18,1.39E+18,"Always, look forward to the future with positivity and hope but also hold onto the pleasant memories of the cool and beautiful times. Have a great year ahead. 
HBD PHENOMENAL AYESHA
#AyeshaSingh https://t.co/tBHXtiYWh2",103,101,23358,0,1,0,,19,0,2,4,2022-06-19 12:15:35+00:00,0
1.54E+18,1.16E+18,"⚪️ I have friends

⚪️ I have no friends

🔘 I have friends but sometimes I feel
like i'm not important to them but I
can't do anything because it seems
like i'm forcing the friendship so I am
truly suffering alone",7153,4968,9402,3,0,0,,14,0,16,1,2022-06-16 01:39:16+00:00,1
1.54E+18,1.45E+18,Jesus Christ I just scared the shit outta myself. I guess I rolled over on my hue light remote in bed while I was asleep and a lighting scene activated and no lie for half a second I thought skynet was like “wake up bitch I’m here for your blood”  😰😬 https://t.co/MGGg3RFX2S,15,14,58,0,0,0,I like to build things for fun.,0,0,0,0,2022-06-18 09:06:57+00:00,0
1.54E+18,534163861,"Glad I have people to share this pain with to make it easier and lighter to accept. Honestly, if I was alone and no one to share this feeling with, it would probably wreck me. I am grateful to BTS for being a way to meet new people who share and accept the same interests as me.",696,177,38157,0,0,0,아포방포,0,0,4,0,2022-06-14 17:14:49+00:00,0
1.54E+18,1.50E+18,HIII!! I'M SELLING THIS MULTI COLOR BUTTERFLY TOP CROCHET FOR ONLY ₱350. NEED FUNDS ONLY 😭 help rt pls!!! dm me if you're interested! 😁 https://t.co/IZ25Td4SuH,84,138,61,2,0,0,🇵🇭| Accepting pre-orders,2,1,7,1,2022-06-19 05:55:07+00:00,0
1.54E+18,1.54E+18,i hate my life https://t.co/yuxhnnZThN,2,25,162,0,0,0,"starting as an art acc!!
keno 
he/them, 14",0,0,0,0,2022-06-18 09:57:11+00:00,1
1.54E+18,1.22E+18,@nickscolour THIS LINE MAKES ME SCREAM CRY AND BANG MY HEAD AGAINST A WALL https://t.co/ln4UxVNjYL,5,35,67,0,0,1,life at .1%,0,0,21,0,2022-06-18 06:48:20+00:00,0
1.54E+18,1.47E+18,"We💗 are really happy to have such a good project.We hope that it will be one of the best project in the airdrop history.A very good project, I am very happy to be a joint in a project was💗👍💪💪

@mdrubelbullay
@MdForha57082166
@MDRubel65934654 https://t.co/0iLEsK2DxG",12,736,3347,3,0,1,,0,0,0,0,2022-06-19 18:43:30+00:00,0
1.54E+18,1.28E+18,"As a former clinically obese, exhausted Dad who felt hopeless about my health, I cannot relate more strongly that:

-Tracking cals
-Whole food, protein dominant meals
-Gallon of water/day
-Structured lifting 3x/week
-10k steps/day
-Prioritizing sleep

Will change your life.... https://t.co/DjmDL2IayK",2128,1306,12914,6,0,0,"I help people build life-changing health and fitness habits. 

Isle of Fitness LLC owner. 

Assistant Coach @anymanfitness  💪

'He's charming' -Mum",0,1,1,0,2022-06-18 14:25:06+00:00,0
1.54E+18,148515991,"So, everyone else around me has COVID too and my cat broke through a screen last night and hasn't come back so Im just gonna lie in bed and cry today. https://t.co/JqnQ8MEBVr",897,1345,5604,6,0,0,"Storyteller,  Performer, MultiMedia Creator. Cute and badass AF (She/They)🏳️‍⚧️🏳️‍🌈🏴‍☠️🦊
twitch: https://t.co/Hbm9jUECYk",0,1,4,0,2022-06-14 20:59:05+00:00,0
1.54E+18,18004222,"It always amazes me how many small scared men who have never served a day in their life, feel ok to call people “traitors.”  The same people who support traitorous acts against our country.  

Weak pathetic people.  GOP needs to vomit these people out. https://t.co/EjCRRI6Ibp",502309,952,4717,1538,0,0,"Lt. Colonel, pilot, serving in the @AirNatlGuard. Aggressively calling out conspiracy theories, early and often. I am now blocking Russian bots,",2000,926,14431,92,2022-06-19 02:33:10+00:00,0
1.54E+18,1.27E+18,"was re-reading Hunter x Hunter &amp; ch 341 Threats is both terrifying and fascinating, can't think of a better way to introduce Dark Continent, A pandora's Box for both blessing and curse

A place full of great potential &amp; apocalyptic horrors &amp; ecosystems that we can't even imagine https://t.co/EL63Bc7oIq",2151,91,2983,4,0,0,"Anime, Manga, Marvel, DC, Games, TV Shows News and More!!!",4,4,40,1,2022-06-14 11:56:01+00:00,0
1.54E+18,1.06E+18,"HAPPY FATHERS DAY!

We wish all the fantastic dads out there a wonderful day. 

I want to thank my Father, a fellow director of Vitality Day Spa, for all the hard work &amp; commitment he has given for our business. 

I could not be prouder to be his daughter. 

#HappyFathersDay2022 https://t.co/YagB8nIMsW",113,202,1548,0,1,0,"A sanctuary or relaxation in Bradford On Avon, offering 5* luxury spa treatments in a tranquil and welcoming environment.",0,0,0,0,2022-06-19 06:18:22+00:00,0
1.54E+18,4726207589,"when I was really young, therapy was sort of thought to be for “bite the teacher” type kids (I was one level below this so I can say that), then just for sort of annoying people, and now your therapist is supposed to be in all your group DMs and never make anything better",246993,2434,85785,1311,0,0,"it was dark all around, there was frost in the ground when the tigers broke free",22,10,995,2,2022-06-17 22:02:04+00:00,0
1.54E+18,9.19E+17,suddenly I'm tired of everything. I hate this feeling.,112,729,3454,1,0,0,"I'm a person and I do nothing but watch stuff and sometimes streams now.

Banner by @_nomonomi",0,1,4,1,2022-06-18 21:33:07+00:00,1
